Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2023-06-01,270.2369079589844,271.6148224918179,263.57543478497155,263.58532716339073,25609500
2023-06-02,270.2369079589844,272.95307675520934,268.7598881304285,270.28649085876737,19416900
2023-06-05,269.0275573730469,273.17116310172264,267.21347063050644,267.94701923026497,20742900
2023-06-06,268.7598876953125,274.16245738799296,267.3423431472537,267.7884379849693,19419000
2023-06-07,261.30535888671875,271.8626442161029,260.5123047633767,269.3051165166383,26163600
2023-06-08,262.27679443359375,265.320077073053,256.6264315879081,258.3512750536968,20899400
2023-06-09,262.64361572265625,265.61750064760685,259.4219070539598,260.19511592437004,16949800
2023-06-12,268.6903991699219,269.3843175163588,263.02019263806596,264.8442013912296,15442500
2023-06-13,268.9581298828125,273.3198212360052,266.7475314444002,272.4871371800981,16164000
2023-06-14,270.9704284667969,272.5961361408235,265.9842170382982,269.5231465889594,19175100
2023-06-15,279.37664794921875,281.5178487136144,269.0572939381977,269.9296080997618,25973500
2023-06-16,278.5538635253906,285.3442395585109,277.6914418131458,282.2712193553558,43127700
2023-06-20,281.8548583984375,282.3207681995998,273.81547148594564,276.3036313019316,20701600
2023-06-21,279.18829345703125,281.52773476017416,275.93681733767835,281.06182497496616,20556200
2023-06-22,282.40008544921875,282.77678233751567,275.3718084998464,276.6505570919048,17563100
2023-06-23,286.2165832519531,287.1484028647073,276.5217204794401,279.05943296679476,51092000
2023-06-26,276.0458984375,287.26736422711815,275.183476694736,286.18685639120184,24232700
2023-06-27,284.5511474609375,286.83114354969996,278.20686707622247,279.55504367467665,26108300
2023-06-28,282.8064880371094,287.0293831058703,281.5871846024581,282.34057829397415,16722100
2023-06-29,279.0792236328125,284.0753578917488,278.2465396316425,282.0233703967676,15395700
2023-06-30,284.4818115234375,286.53376890451335,281.9440990867374,282.2811357109331,19694900
2023-07-03,283.5301513671875,286.88073290993367,282.3703532958794,284.2042548786633,8629300
2023-07-05,291.8074645996094,295.52482034373986,283.8671830495328,285.14596189605084,33865500
2023-07-06,289.44818115234375,295.5248235823149,288.7741078971482,293.3142553701415,47600500
2023-07-07,288.00091552734375,293.6215711054286,286.1471988438877,289.6365461155744,25586000
2023-07-10,291.5398254394531,295.5347425297434,284.5511784998187,292.9771848405433,37058300
2023-07-11,295.693359375,297.56689097448395,289.35897054625923,291.3415603139649,27585900
2023-07-12,306.6471862792969,306.7562444583795,297.4876303209256,299.12326099178875,36677100
2023-07-13,310.6817321777344,313.4870833791565,307.58889699038366,310.88989563213556,30281000
2023-07-14,306.1812744140625,312.13896690077314,304.68440931960316,309.0758690549912,23054100
2023-07-17,307.9159851074219,308.9964928062854,302.05742922495097,304.86281044247795,25323100
2023-07-18,309.33355712890625,311.4648653357093,304.9421280436291,308.17375905316084,20731900
2023-07-19,313.2591247558594,315.9058653137581,307.81689494508896,310.3050549337283,21763700
2023-07-20,299.8865661621094,312.7932470109365,299.5891897493399,310.7709966483321,23836900
2023-07-21,291.69842529296875,302.800909197342,288.66506554438087,301.9186725328554,42139300
2023-07-24,289.07147216796875,294.9300282701008,285.79028868592326,293.2051849386824,24915700
2023-07-25,291.9065856933594,295.7032315280009,289.3192904924628,292.6203191709946,19585600
2023-07-26,295.9709167480469,299.1430421825214,289.358966650914,298.56810446847095,47256900
2023-07-27,308.9965515136719,322.5178296391777,307.14283473077046,322.2898209017809,64229200
2023-07-28,322.64666748046875,323.3604010020382,311.51441512024616,314.12152548725567,39220300
2023-07-31,315.8265380859375,322.82507714780235,314.8253206295678,320.87222512758746,25799600
2023-08-01,319.90081787109375,321.3183927874067,311.9209048005017,314.7758393915576,22817900
2023-08-02,311.57391357421875,315.61841391466794,307.94577042396213,315.2317943629233,20461100
2023-08-03,310.463623046875,313.1996063950057,307.23199229520856,307.23199229520856,15180200
2023-08-04,308.0250244140625,315.6381607311768,307.49963941370754,312.2181817889227,17612800
2023-08-07,313.8042907714844,314.30986081830895,307.75738622328373,310.5032922794214,16236500
2023-08-08,309.91845703125,315.1227553397813,307.4104518521526,311.66311551194724,15183500
2023-08-09,302.5531311035156,310.89984811087686,300.21368948147176,310.156376879002,19955800
2023-08-10,303.0784606933594,309.6210123853604,301.224744268541,305.2593213413318,14358900
2023-08-11,299.01422119140625,302.0673963056542,297.74533462225077,299.93611822813244,14046300
2023-08-14,303.52459716796875,303.5444121758859,295.6537130002151,298.3599590509755,15641900
2023-08-15,299.321533203125,304.555569520521,297.4182335186527,303.4750616157241,11623600
2023-08-16,291.7281799316406,298.4590504137435,291.7182573021849,297.5867363272898,18547700
2023-08-17,282.6082763671875,293.47286065252206,282.4695108038598,290.4989757740898,23950100
2023-08-18,280.7842712402344,283.20303313726754,271.9914906051631,276.60100568899685,35347900
2023-08-21,287.37640380859375,287.97118683695453,279.39649145484435,280.98256944649927,20181500
2023-08-22,285.0964050292969,290.35025563572106,284.2537983560618,290.0032963876927,12980200
2023-08-23,291.6785888671875,294.81108424364885,285.1658046520825,285.9885660720524,18287000
2023-08-24,284.2537841796875,296.8531326295478,284.1447562725001,295.9014980911481,18360900
2023-08-25,283.0146789550781,285.8795355852113,273.6271155393811,283.6391995492964,23701400
2023-08-28,287.7332458496094,288.9128891125971,283.3120491446648,285.4929098624364,14239300
2023-08-29,295.3959655761719,296.54587132156684,285.67136476377044,286.0678766841328,20844500
2023-08-30,292.5310974121094,295.69333019974454,290.875621808572,294.58308487968134,17717000
2023-08-31,293.31427001953125,298.478908110715,293.0862612959808,293.2250268545487,17229900
2023-09-01,293.7999572753906,299.1132828754372,291.906580579667,296.7639190428538,12842300
2023-09-05,297.5371398925781,298.7663660643128,292.9375475703508,294.43438220602286,14956000
2023-09-06,296.5657653808594,300.6597886908691,293.0863099344053,299.0836331280282,15418100
2023-09-07,296.070068359375,304.3770944136162,289.6762039967024,295.40588744923144,33748700
2023-09-08,295.2968444824219,302.59276023279784,294.19649144148667,296.61525335375495,17548000
2023-09-11,304.8826599121094,306.34978726869906,298.65732909121135,298.78620226973936,19489300
2023-09-12,299.03399658203125,305.9730602651931,297.6164522615025,303.66332641243866,13480400
2023-09-13,302.4044189453125,304.5059592872475,298.69698571008445,299.7279106218778,13210900
2023-09-14,309.0064392089844,310.1464222632418,302.37467408444013,304.06977984776057,19343100
2023-09-15,297.69580078125,309.2840418195797,296.1493829923059,308.89742224638235,28131100
2023-09-18,299.916259765625,300.9571375613304,295.2076089926441,295.59422852439974,14234200
2023-09-19,302.4143371582031,303.50476757967397,297.2001163940275,299.84688704196486,15924400
2023-09-20,297.0613098144531,305.3782570015516,296.82337850413523,302.3944501357823,19379500
2023-09-21,293.1556396484375,297.64620415124955,290.7170325130372,293.1259020127335,21319600
2023-09-22,296.4764709472656,302.7216470856656,295.6735244833445,296.6945570394368,25369600
2023-09-25,298.2112121582031,298.33019295011604,291.14330539019653,293.0664197919008,18987000
2023-09-26,296.35748291015625,297.6858143028395,293.43318142131056,295.0688117797383,19417200
2023-09-27,295.1481018066406,298.67710884740836,284.29344198108106,297.83453247540683,36429800
2023-09-28,301.31396484375,303.66332872549503,294.11718502598364,296.33767574089586,22167100
2023-09-29,297.5966491699219,307.93587851423496,296.754042410053,304.70424728900844,25373700
2023-10-02,304.14910888671875,304.50596053027635,299.0042859286593,300.1046087482149,16265600
2023-10-03,298.3202209472656,304.0994555729332,297.03154997470955,301.6113265180523,17362300
2023-10-04,302.9198913574219,304.2284079253051,295.9015365648199,296.1295452893803,16880500
2023-10-05,302.1367492675781,303.5443709364718,296.8927913275171,301.97813847002794,19130000
2023-10-06,312.6841735839844,313.5565180214866,298.29058112096453,298.8159662591981,21803900
2023-10-09,315.58856201171875,317.5414137550573,309.10551654054103,309.77958966719774,22503700
2023-10-10,319.0383605957031,321.83381959341597,315.3904024685447,316.34203714260326,19038000
2023-10-11,324.96624755859375,325.97735729844595,320.1386470354326,320.1981222994289,22036300
2023-10-12,321.338134765625,327.66260060248845,319.88093015978995,325.1447032712535,20530500
2023-10-13,311.9505920410156,322.22039260310345,309.65078063069194,320.71363525767725,21341000
2023-10-16,318.35430908203125,319.0184898882461,312.77331469106156,315.8661797826119,16536100
2023-10-17,321.1795349121094,321.57604680606164,314.5378472437151,315.4101915615611,16387800
2023-10-18,314.2107238769531,323.10263972349975,312.8129945346358,318.5922603419994,16851000
2023-10-19,310.0869140625,319.08788750004817,309.03614402821887,317.09537533508325,18709200
2023-10-20,305.963134765625,312.55523915239206,303.80211935646275,311.40536380308697,22312300
2023-10-23,311.2765197753906,314.59733347334077,304.5852792316508,306.80577011666287,17796800
2023-10-24,309.82916259765625,315.5786903096783,307.9258936151293,314.02235028877544,19525500
2023-10-25,296.92254638671875,308.1737490291754,296.2385505173556,307.3014047174126,42192500
2023-10-26,285.83990478515625,292.4320101500182,276.9678028849212,292.4320101500182,66684100
2023-10-27,294.14691162109375,296.704438848398,290.41963355930477,291.91649836108155,29596300
2023-10-30,300.0253601074219,306.70667898907504,296.44676928594816,296.4864295580433,28435100
2023-10-31,298.64739990234375,301.0364242117363,294.2757858177128,300.6696499436243,19434200
2023-11-01,309.13531494140625,310.0175516552152,299.222366123352,299.222366123352,20434600
2023-11-02,308.1638488769531,316.04465564125337,305.64595129379006,314.537867992154,21631800
2023-11-03,311.86138916015625,312.8031011868626,308.31253639094047,309.82921641467783,16764300
2023-11-06,313.0509338378906,315.5589088571514,311.7127098538126,313.22938992076604,12887700
2023-11-07,316.04461669921875,318.20563211166666,312.37681382333324,314.29992816341377,14055600
2023-11-08,316.99627685546875,318.53277182519207,312.13893797333276,315.37056897639883,13609700
2023-11-09,317.75958251953125,321.35798801019484,316.0248163657783,316.6394446432929,16103100
2023-11-10,325.9079895019531,326.23513373605715,316.67903707934255,317.1548694871678,19096200
2023-11-13,326.3243713378906,329.43702160039675,322.86476180916407,323.36040926035906,16908900
2023-11-14,333.38238525390625,335.1568115946723,330.4283155624995,331.62780417236013,17179400
2023-11-15,329.8137512207031,335.4542221949826,327.14716524859887,334.98831233456497,14531200
2023-11-16,331.2808532714844,331.667442561079,323.5388423305294,326.5028044744622,18932600
2023-11-17,332.1234130859375,332.57940021629366,326.4829433416986,327.38502522586845,14494400
2023-11-20,337.0105285644531,338.89398282519466,331.2808452491062,331.97476378028864,16960500
2023-11-21,334.04656982421875,336.94113402174503,332.9759543798253,335.3847937518308,12027900
2023-11-22,338.5173034667969,339.9348782395706,335.6326315263406,336.2571521863876,10702700
2023-11-24,335.28570556640625,338.8840808634013,333.83839314189083,337.1691599420157,5467500
2023-11-27,331.78643798828125,336.94115367224947,331.290790504135,333.25353518012435,15684500
2023-11-28,336.0390319824219,336.42565149537353,330.4976973935413,330.4976973935413,12637200
2023-11-29,329.3081359863281,336.9410875941156,327.9004840965644,336.73292416213553,16024500
2023-11-30,324.3020935058594,330.59682164758357,319.593443122573,329.00085151227404,23146400
2023-12-01,321.992431640625,324.01465154921027,317.96777657976315,322.64668993525703,15276400
2023-12-04,317.2342224121094,318.0669066013097,310.9296005859111,314.52800636018907,19037100
2023-12-05,315.51922607421875,319.0779707276208,312.64447724367363,316.2032218970757,16952100
2023-12-06,314.6865539550781,319.4447570091409,314.2801194470397,319.12753540502547,11294300
2023-12-07,323.7470397949219,325.38267054190237,315.0038103812717,315.0038103812717,15905100
2023-12-08,329.8533935546875,330.26975074319756,320.18826782318274,320.27748073816616,14087400
2023-12-11,322.44842529296875,327.0183108166974,317.2143890831733,326.5325557121071,25802500
2023-12-12,331.3105773925781,331.55840111361704,321.73466518140424,321.77432544730783,18485500
2023-12-13,331.8260192871094,335.4244243340028,329.74432436086573,331.02307290083434,16353300
2023-12-14,330.2697448730469,331.786424904649,325.779180053839,330.94381816444326,19607300
2023-12-15,332.0044860839844,335.7119191603619,328.33668302041815,329.0999691679317,31776900
2023-12-18,341.6200866699219,344.5344964635308,334.0862384296534,334.54225592253124,18993900
2023-12-19,347.31005859375,350.5218745666176,342.11568311875016,342.57167029164464,17729400
2023-12-20,346.23944091796875,351.8699880301821,344.7624213705391,345.6149203637917,16369900
2023-12-21,351.0075988769531,353.30741024884486,346.17007504363573,349.90727608593943,15289600
2023-12-22,350.3137512207031,354.0905827144297,348.16262778042943,352.4846594181729,11772800
2023-12-26,351.74114990234375,353.8724581015916,350.3731883758891,351.8997607137992,9898600
2023-12-27,354.71502685546875,355.87485515386163,352.21697469605425,352.9703684711443,13207900
2023-12-28,355.20074462890625,358.74956654852525,354.6951746221661,356.56873623402754,11798800
2023-12-29,350.8786926269531,356.86612158180657,348.757337524102,355.86490417120007,14987100
2024-01-02,343.2755432128906,350.0857348081717,337.05021201896517,348.2617556958284,19042200
2024-01-03,341.4713439941406,344.92106102147176,340.192565145366,341.97691405684844,15451100
2024-01-04,344.0982971191406,345.11932970434566,340.41067870668667,341.501109198634,12099900
2024-01-05,348.88623046875,350.42272536747254,343.24576041821206,343.96938628900244,13920700
2024-01-08,355.5378112792969,355.8550328888557,348.98533664973183,351.61229217973874,13890200
2024-01-09,354.3185119628906,357.50059022164334,352.2665243572093,353.2974794746207,13463900
2024-01-10,367.2450256347656,369.6935252666552,355.95416211609205,357.03470018708344,22117200
2024-01-11,366.4520263671875,369.53493921555446,359.77067767079683,368.8906035328076,17205400
2024-01-12,371.22998046875,373.7776153686232,366.32308935332577,366.9376872898426,19310000
2024-01-16,364.26116943359375,372.3402157968574,364.03319099664327,370.39728650901986,15306900
2024-01-17,365.1632995605469,365.33183300535507,355.48825160061466,363.1113118453537,12724800
2024-01-18,372.8557434082031,373.5694769229854,367.7208432542545,368.25612070140227,16354300
2024-01-19,380.112060546875,381.0141123293726,374.6797533320612,375.7007859201314,21670800
2024-01-22,378.4565734863281,386.95197821430475,377.8419754760099,384.57287645581624,17680500
2024-01-23,381.8468017578125,384.9991122312808,378.75393630536456,381.2718337835055,15506100
2024-01-24,387.2989501953125,392.70148953741614,384.4340932605351,386.60503162752025,15698500
2024-01-25,389.75732421875,392.047213033443,382.302797409854,386.7735471204069,15091100
2024-01-26,390.7089538574219,393.33587907319196,388.18113392185984,390.91711729854256,13163700
2024-01-29,397.529052734375,399.422429541813,389.6780144066085,391.55154595567524,18742400
2024-01-30,396.57745361328125,402.82259967131563,396.0917287704335,400.0767235620257,18614700
2024-01-31,386.7438049316406,394.53536828693876,383.7302599797155,385.6137142301989,20180800
2024-02-01,391.3433837890625,397.01359160077834,389.6284327898342,390.51069973653455,29727100
2024-02-02,470.8551025390625,481.72960759353555,449.066462419903,455.5990914546295,84707600
2024-02-05,455.4107666015625,467.7920294868746,455.2224181615912,465.7896247984481,40832400
2024-02-06,450.7616271972656,463.0536781539214,449.056598724922,459.9608428440702,21655200
2024-02-07,465.50213623046875,467.415327994543,452.2088689116338,454.01303276517825,23066000
2024-02-08,465.90863037109375,466.49349076622264,460.9818932185822,464.2432621017178,18815100
2024-02-09,464.0350646972656,469.4673719159905,463.4006516600271,468.832958878752,18413100
2024-02-12,464.81817626953125,474.9789490756288,462.5183648227148,464.1143653554513,19382000
2024-02-13,456.1145935058594,463.8169740536251,451.1283814896447,452.892885158852,20916600
2024-02-14,469.1600341796875,469.982795609744,462.03262165462274,463.85660058253393,16858400
2024-02-15,479.81646728515625,484.3665072274175,468.1092769839316,471.1426369454391,24212300
2024-02-16,469.1997375488281,474.79062539009806,465.1254995337819,473.94801862403494,23324600
2024-02-20,467.6433410644531,472.03476994795795,462.49851842146023,465.63101374806274,18015500
2024-02-21,464.4480285644531,465.41060608263723,458.25579479701133,462.9297393124739,12921800
2024-02-22,482.40948486328125,486.23992842019754,472.41654676636847,476.5645485214587,21625800
2024-02-23,480.3255615234375,490.57648938610384,478.65842637192833,484.31478426826664,18374300
2024-02-26,478.0530700683594,482.41941959747976,476.92181062419036,479.7698406915825,12101400
2024-02-27,483.32244873046875,483.5407662161046,476.2470421891275,476.3065805684811,10809600
2024-02-28,480.31561279296875,487.29180850441577,479.0553434545367,481.2881234084936,12715500
2024-02-29,486.37890625,487.936897879875,478.916439479653,484.7018378583035,17732000
2024-03-01,498.4557189941406,500.39080710945973,488.0857144887077,488.3437040291378,16273600
2024-03-04,494.3772277832031,500.5595589126642,492.62078494513406,499.1504132084591,12324100
2024-03-05,486.4681396484375,491.7871027589279,484.1559854515597,491.2115550698729,15325300
2024-03-06,492.2932434082031,499.120593170195,490.50703156108455,493.8214657207925,11757900
2024-03-07,508.2700500488281,515.8713989915751,497.5427848270461,499.42823746816646,18586400
2024-03-08,502.0777893066406,519.5629320729014,495.52829549516997,510.254715842795,18597100
2024-03-11,479.888916015625,493.51384651254926,472.3570085263561,493.2062214717345,20428300
2024-03-12,495.9252014160156,498.4656062281619,481.02016674493694,489.48488182788077,15448200
2024-03-13,491.7772216796875,497.14582052729384,487.27195954593,491.5986065562737,12090700
2024-03-14,488.0657958984375,497.51295454338015,484.42390097766923,496.43130042569084,12620000
2024-03-15,480.3950500488281,488.06587076219864,477.6164610806942,485.2674760460602,29153600
2024-03-18,493.1763916015625,493.61302649944895,483.08421402106933,488.14518740365264,11755300
2024-03-19,492.4421081542969,492.82913789689565,477.59661025996246,484.43389344040116,10903100
2024-03-20,501.6510314941406,504.31054334054676,491.38026863320005,495.677115993422,11711100
2024-03-21,503.8739013671875,511.098152862603,502.13729487901685,510.77072210524216,9712500
2024-03-22,505.6800231933594,506.0670529466161,500.4801361234696,503.11978200634246,8120600
2024-03-25,499.1701965332031,503.33806453967446,496.4114740821437,501.91901611098194,8380600
2024-03-26,492.09478759765625,506.09678408775653,491.4199688696871,501.26406081847875,11205400
2024-03-27,490.08038330078125,496.06426366522044,484.33471704899176,495.47875239469295,9989700
2024-03-28,481.86370849609375,489.11779090352536,481.4370066733091,489.06815539695725,15212800
2024-04-01,487.5895690917969,493.6230238511937,478.09280367110387,483.4713362423317,9247000
2024-04-02,493.5634765625,493.7222556696209,480.94082524456064,481.3873933760893,11081000
2024-04-03,502.8617248535156,503.3578981717305,494.9328849193272,495.11150004572073,12099200
2024-04-04,507.0097351074219,525.9436947950782,506.6723106155449,512.4676110901486,26476300
2024-04-05,523.3040161132812,526.6382857287307,510.4729229079318,512.9041838822052,19263300
2024-04-08,515.2760620117188,527.4223768254514,514.9188317096773,525.2293292201076,13260600
2024-04-09,512.9440307617188,521.8453515412855,502.8617544246005,518.2331950359386,10863800
2024-04-10,515.8515625,518.5606494016819,501.928910292975,505.3922206037786,11418500
2024-04-11,519.1561279296875,519.8507828068974,513.3310570289301,517.1218290927488,10369500
2024-04-12,507.98223876953125,516.2088008915841,505.43190063751956,513.787472668167,11984500
2024-04-15,496.401611328125,514.5615744994229,493.4741763865058,512.7653687884457,13512900
2024-04-16,495.9351806640625,500.90681687935023,493.3054377657289,494.2977844340761,9847900
2024-04-17,490.3879699707031,499.30915689281545,483.41177405310106,499.2496185150052,12193700
2024-04-18,497.95953369140625,508.28989617034574,495.22067754794534,495.994706718665,14808700
2024-04-19,477.3882141113281,498.95188761147057,472.08908659081203,498.95188761147057,25215400
2024-04-22,478.0431823730469,488.24450514549414,469.7769174777012,485.97202274350616,17271100
2024-04-23,492.3031921386719,494.94283793154807,485.22775549164936,487.4903047021122,15079200
2024-04-24,489.72308349609375,506.09680361298444,480.87133784126775,504.17164864318624,37772700
2024-04-25,438.001953125,442.35833901070566,411.3276713078903,418.1748568844393,82890700
2024-04-26,439.8973693847656,443.023255377978,428.6540645124844,438.0813579966591,32691400
2024-04-29,429.30902099609375,436.3943909124522,425.2800958497785,436.19590946046895,21502600
2024-04-30,426.8777770996094,436.2554348890997,426.43120898791216,427.7510167239678,18429500
2024-05-01,435.8287353515625,446.51629805901524,423.84117064830116,425.31978777610783,20344900
2024-05-02,438.2996520996094,440.562201203768,428.9715998380439,435.48139130558843,15221300
2024-05-03,448.5009460449219,450.69405376298613,440.453029921028,442.51709745589653,16489100
2024-05-06,462.115966796875,462.592304076786,449.8704131384758,452.093259876696,15094600
2024-05-07,464.6563415527344,467.9211702005298,457.7793871898574,462.72128393951647,13406800
2024-05-08,468.9830322265625,471.9402058578811,459.4564983423583,459.9526716667021,11683900
2024-05-09,471.7814636230469,472.4363857703792,464.05107464244514,466.4029313871889,9437700
2024-05-10,472.5555114746094,473.8455500732435,466.00601718642696,473.4386842914545,10750000
2024-05-13,464.42816162109375,469.7272890553807,459.30764931420595,469.13187501336745,14668800
2024-05-14,468.23876953125,468.9234911376046,456.55883016199584,459.82365909681533,10478600
2024-05-15,477.8545837402344,478.80722798374535,467.5937236699598,471.3447925555496,13100500
2024-05-16,469.60821533203125,474.0340729044409,469.1318780385458,471.36465799748123,16608200
2024-05-17,468.2983093261719,469.18148209338233,464.8350292226781,467.22655798949256,10807300
2024-05-20,465.2518005371094,469.5784476860999,463.4655886777014,466.3533210681569,11745100
2024-05-21,461.07403564453125,467.0975871671568,458.73208176825443,463.5449691486391,11742200
2024-05-22,464.199951171875,470.0944931584009,462.0862477959769,464.28925874330497,10078600
2024-05-23,462.2151794433594,470.7294996020498,458.00763972040886,469.2608460752158,11747900
2024-05-24,474.55999755859375,476.1775273800848,462.7312126296393,464.04111742441904,12024300
2024-05-28,476.2470397949219,477.17981782811154,471.205901618862,472.9325751794718,10175800
2024-05-29,470.72955322265625,476.17755705003367,470.07463106847433,471.0272753949379,9226200
2024-05-30,463.47552490234375,468.11973058222674,461.1534372044116,468.06019220156327,10719600
2024-05-31,463.25714111328125,465.52962326344255,450.98181875095815,462.2350253461456,16919800
2024-06-03,473.8356018066406,475.92946902820285,464.65639510838076,467.2563385385533,11279400
2024-06-04,473.33941650390625,475.22489935660434,469.60821371186694,473.3493496612414,7088700
2024-06-05,491.2711486816406,492.84897628065335,480.2064891730306,480.7423648637953,15690500
2024-06-06,489.9811096191406,498.9717681761462,487.13307947431673,489.20708041502814,10667300
2024-06-07,489.1872253417969,495.091700375797,486.41859982731586,492.11466024786785,9380700
2024-06-10,498.7534484863281,498.81298686453346,489.63378005499686,490.0803178915368,11220900
2024-06-11,503.5861511230469,503.71516103182034,494.4565499121785,496.332099600009,9673700
2024-06-12,504.9457092285156,510.0761551757221,500.6091588400746,510.056288859241,11983200
2024-06-13,500.241943359375,505.4616660517263,497.52289299395886,501.83960690092306,9954600
2024-06-14,500.7982482910156,503.76830117284993,497.41098264470133,499.29830731982713,10243300
2024-06-17,503.25177001953125,507.3442927979167,492.70258957460356,498.3248520419291,11266600
2024-06-18,496.1593322753906,502.6259325307895,491.71913754817786,501.19553219490325,13060400
2024-06-20,498.3546447753906,500.31150990328194,493.45749528868265,498.652632230771,11801200
2024-06-21,491.4807434082031,500.09294409403304,489.1066959926516,500.09294409403304,22359200
2024-06-24,495.5832824707031,504.41398837827114,490.99409338175263,495.8713572448748,13525300
2024-06-25,507.1952819824219,507.3045339423374,492.1959639995384,493.73561634252076,12063200
2024-06-26,509.6983947753906,510.3837961242419,501.31467218180376,503.2715369881901,8882300
2024-06-27,516.0955200195312,519.3933892059828,510.47328813668884,510.8209300507455,10121200
2024-06-28,500.85784912109375,518.4000954188623,500.48037812073636,513.7016545830614,15855100
2024-07-01,501.314697265625,503.2020216669204,489.8814685939762,501.58291625890564,10328200
2024-07-02,506.1026306152344,507.0959625693369,496.11965660213826,497.4209190368857,7739500
2024-07-03,506.5595397949219,507.87074521081,502.6458095867641,502.9934818232005,6005600
2024-07-05,536.3097534179688,537.2633737862543,508.18856248198745,508.18856248198745,21354100
2024-07-08,525.79052734375,539.1905669814913,523.1383477493558,538.7336124129018,14917500
2024-07-09,526.4659423828125,533.8960460931625,524.6680139481037,530.1909372581625,8753200
2024-07-10,531.124755859375,535.2868198844751,524.8369465379404,527.2507363241182,10983300
2024-07-11,509.2813415527344,531.8895881515471,504.9801969068251,527.3500535200477,16458300
2024-07-12,495.54351806640625,504.70204009860527,490.9344734606303,494.4409341236974,19750500
2024-07-15,492.8515625,503.30140324613546,490.0801579921721,495.3050935222818,12539200
2024-07-16,486.5240783691406,500.5896628261979,482.5507504540652,498.15598735257976,14075800
2024-07-17,458.909423828125,475.9748899890231,456.0585659449274,475.9748899890231,28076600
2024-07-18,472.677001953125,476.04438141112735,461.4424203212603,471.83266375516723,19267200
2024-07-19,473.6107482910156,483.46458424586564,472.5379328105717,472.88560505542085,15149400
2024-07-22,484.1499938964844,488.77892449316187,480.6733320174168,483.3354544094365,12023100
2024-07-23,485.431396484375,491.91785295092694,484.4678632735356,486.5737221720912,9455500
2024-07-24,458.1941833496094,473.1239602274661,457.5087819303117,469.16057574428834,17649700
2024-07-25,450.3865966796875,460.4589658515136,439.69833629849063,460.17092144183493,18240500
2024-07-26,462.5946960449219,466.63753399730916,456.3565726815499,461.1046981366571,14222400
2024-07-29,462.6045837402344,470.7995717926328,461.91918231436165,466.7467910394615,11339600
2024-07-30,460.1014404296875,469.57783596951856,453.6547256053789,463.88603283345884,11390400
2024-07-31,471.6637878417969,473.3226655061121,463.6376791709923,467.87919560673834,24285800
2024-08-01,494.4209899902344,523.6547393365818,488.81861406662085,517.525898740057,43083100
2024-08-02,484.8850402832031,497.80826747717975,472.9749703834954,485.73929115246585,24044700
2024-08-05,472.5578308105469,480.256153607523,447.7940416649235,448.340392438967,21396200
2024-08-06,490.7953796386719,499.2089024694643,475.4583319023931,475.80600414778166,20955000
2024-08-07,485.65985107421875,506.7482681354804,483.61355944940226,499.77508903606014,20105300
2024-08-08,506.23175048828125,506.55953668319745,491.4211679453795,494.18262946631637,16156800
2024-08-09,514.3175048828125,514.8837113715979,502.3279809305961,504.3245575432351,13696600
2024-08-12,512.5096435546875,514.5658480140165,505.7053134773553,513.4135489736507,9767400
2024-08-13,525.0156860351562,527.9559706517589,514.6950123852472,516.5425953987603,13743800
2024-08-14,523.24755859375,530.4392723612109,519.6417586898049,524.5388780300436,11444200
2024-08-15,533.7470703125,536.1708026803833,523.1879469001557,528.2439725420813,13482100
2024-08-16,523.903076171875,530.1014573197285,521.1614705192093,528.3532441619528,14776700
2024-08-19,525.750732421875,528.1148065447744,519.2741890909025,523.3567686125551,9879700
2024-08-20,523.2177124023438,527.5486857302659,522.3734045061494,524.8269052919596,7944400
2024-08-21,531.5914916992188,535.8032700316064,523.4163892745524,523.6349538269176,13423300
2024-08-22,528.3829956054688,540.6009650477762,525.0653012290355,533.4191952832433,15708300
2024-08-23,524.479248046875,536.2700929585844,521.55884980876,533.3397517008707,11323900
2024-08-26,517.6450805664062,524.4792084356696,511.51624012553435,524.0818514507407,9584000
2024-08-27,515.6385498046875,520.5158432413665,511.87384384105246,515.5193548304624,6282700
2024-08-28,513.3341064453125,517.615364659823,509.0329621910887,514.2181257900095,9106100
2024-08-29,514.764404296875,523.684565573268,512.2413632137636,515.5888867116108,8317400
2024-08-30,517.8338012695312,520.0489117955093,511.76455848669906,517.8735127156259,9157500
2024-09-03,508.3475341796875,521.9859615332059,505.22845751609213,516.1749942685213,12459100
2024-09-04,509.32098388671875,513.1453480424364,500.70881337108693,502.6954771522908,8335200
2024-09-05,513.41357421875,518.1517873635855,507.74165686241577,508.3078633902029,8640900
2024-09-06,496.9341735839844,521.0821016570909,494.92765391819984,518.4000932131843,14744500
2024-09-09,501.4240417480469,507.9204108518389,498.7320903469637,502.78490166446124,11047800
2024-09-10,501.4240417480469,510.751412962104,496.69577198232815,504.77156555740726,9899000
2024-09-11,508.41705322265625,509.69845986206315,492.29529588084,503.6292165016286,10782500
2024-09-12,522.0953369140625,523.1979816423429,511.7845446800634,513.602359431701,11970500
2024-09-13,521.1218872070312,524.0621720816487,513.6619533531348,516.8704572987319,10321400
2024-09-16,530.2294311523438,531.0446869851908,514.4402669362904,521.5393768501115,9527600
2024-09-17,533.2520141601562,538.9989183875797,527.5349067624319,534.5246604241431,11690800
2024-09-18,534.8726806640625,541.0869276726933,530.845860739671,533.9977098303668,10323500
